
---------- Begin Simulation Statistics ----------
simSeconds                                   2.185681                       # Number of seconds simulated (Second)
simTicks                                 2185681370000                       # Number of ticks simulated (Tick)
finalTick                                2185681370000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   3295.63                       # Real time elapsed on the host (Second)
hostTickRate                                663205050                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     724960                       # Number of bytes of host memory used (Byte)
simInsts                                    904903177                       # Number of instructions simulated (Count)
simOps                                     1543817141                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   274576                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     468443                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                       2185681371                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               2.415376                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.414014                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      2312313861                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                 44443000                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     1878883991                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                5802794                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            812939706                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined        2218064312                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved            24972598                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples          2185654933                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.859643                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.400131                       # Number of insts issued each cycle (Count)
system.cpu.decode.branchResolved            160789993                       # Number of times decode resolved a branch (Count)
system.cpu.decode.branchMispred                 53456                       # Number of times decode detected a branch misprediction (Count)
system.cpu.decode.decodedInsts             2520976189                       # Number of instructions handled by decode (Count)
system.cpu.decode.squashedInsts                200057                       # Number of squashed instructions handled by decode (Count)
system.cpu.executeStats0.numInsts          1873970575                       # Number of executed instructions (Count)
system.cpu.executeStats0.numNop                     0                       # Number of nop insts executed (Count)
system.cpu.executeStats0.numBranches        138583484                       # Number of branches executed (Count)
system.cpu.executeStats0.numLoadInsts       344130322                       # Number of load instructions executed (Count)
system.cpu.executeStats0.numStoreInsts      176502104                       # Number of stores executed (Count)
system.cpu.executeStats0.instRate            0.857385                       # Inst execution rate ((Count/Cycle))
system.cpu.executeStats0.numCCRegReads      707255133                       # Number of times the CC registers were read (Count)
system.cpu.executeStats0.numCCRegWrites     630605958                       # Number of times the CC registers were written (Count)
system.cpu.executeStats0.numFpRegReads          18123                       # Number of times the floating registers were read (Count)
system.cpu.executeStats0.numFpRegWrites          8667                       # Number of times the floating registers were written (Count)
system.cpu.executeStats0.numIntRegReads    1930941424                       # Number of times the integer registers were read (Count)
system.cpu.executeStats0.numIntRegWrites   1410538492                       # Number of times the integer registers were written (Count)
system.cpu.executeStats0.numMemRefs         520632426                       # Number of memory refs (Count)
system.cpu.executeStats0.numMiscRegReads    858444555                       # Number of times the Misc registers were read (Count)
system.cpu.executeStats0.numVecAluAccesses            0                       # Number of vector alu accesses (Count)
system.cpu.executeStats0.numDiscardedOps            0                       # Number of ops (including micro ops) which were discarded before commit (Count)
system.cpu.fetch.predictedBranches          190674948                       # Number of branches that fetch has predicted taken (Count)
system.cpu.fetch.cycles                    1996054809                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu.fetch.squashCycles                28142288                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu.fetch.miscStallCycles                   24                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu.fetch.pendingTrapStallCycles           114                       # Number of stall cycles due to pending traps (Cycle)
system.cpu.fetch.cacheLines                 181205481                       # Number of cache lines fetched (Count)
system.cpu.fetch.icacheSquashes               6231664                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu.fetch.nisnDist::samples         2185654933                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::mean              1.396489                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::stdev             2.769071                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::0               1642216901     75.14%     75.14% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::1                 16381272      0.75%     75.89% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::2                116032712      5.31%     81.19% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::3                 45984077      2.10%     83.30% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::4                 35645170      1.63%     84.93% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::5                 15673786      0.72%     85.65% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::6                 29954916      1.37%     87.02% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::7                  4963655      0.23%     87.24% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::8                278802444     12.76%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total           2185654933                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts            1728977680                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             0.791047                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches          205449925                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.093998                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles    175528842                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.icache.demandHits::cpu.inst      181203306                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total         181203306                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst     181203306                       # number of overall hits (Count)
system.cpu.icache.overallHits::total        181203306                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst         2175                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total            2175                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst         2175                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total           2175                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst    109103000                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total    109103000                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst    109103000                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total    109103000                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst    181205481                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total     181205481                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst    181205481                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total    181205481                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.000012                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.000012                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.000012                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.000012                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 50162.298851                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 50162.298851                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 50162.298851                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 50162.298851                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs            1                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs            1                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs              1                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.demandMshrHits::cpu.inst          265                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total           265                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst          265                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total          265                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst         1910                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total         1910                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst         1910                       # number of overall MSHR misses (Count)
system.cpu.icache.overallMshrMisses::total         1910                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst     91252000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total     91252000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::cpu.inst     91252000                       # number of overall MSHR miss ticks (Tick)
